Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Brontosaurs Are Born Not Hatched","Anne with an E > Exit 47 > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118158464/brontosaurs-are-born-not-hatched,3.0,-1,"Trad, TR",5.11,1,,47.40014,-121.46026
"Anne with an E","Anne with an E > Exit 47 > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117318615/anne-with-an-e,3.3,-1,"Trad, TR",5.11d,1,50,47.40014,-121.46026
Squirtgun,"Anne with an E > Exit 47 > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120815177/squirtgun,1.0,-1,"Sport, TR",5.11d,1,50,47.40014,-121.46026
"Clash City Crack","Blondie Bluff > Exit 47 > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118156269/clash-city-crack,3.0,-1,"Trad, TR",5.11a/b,1,,47.40027,-121.45892
"Train In Vain","Blondie Bluff > Exit 47 > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118156263/train-in-vain,3.0,-1,"Trad, TR",5.12a,1,,47.40027,-121.45892
"Little Bird","West Wall > Keechelus Ridge > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117626300/little-bird,1.7,-1,"Sport, TR","5.6 PG13",1,40,47.365,-121.31444
"Huckleberry Heaven","West Wall > Keechelus Ridge > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/114570941/huckleberry-heaven,2.2,-1,Sport,5.6,1,50,47.365,-121.31444
"Meeperland Drive","West Wall > Keechelus Ridge > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117594055/meeperland-drive,2.3,-1,Sport,5.7,1,60,47.365,-121.31444
"An Alpine Embrace as Meteors Race","West Wall > Keechelus Ridge > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/114571084/an-alpine-embrace-as-meteors-race,2.4,-1,Sport,5.9,1,70,47.365,-121.31444
"Shadow Gold","West Wall > Keechelus Ridge > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117620709/shadow-gold,2.6,-1,Sport,5.10a,1,70,47.365,-121.31444
"Buckets Full of Moonlight Lost","East Face > Keechelus Ridge > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121038231/buckets-full-of-moonlight-lost,2.5,-1,Sport,5.8,1,50,47.3651,-121.31359
"Glacier View Temple","East Face > Keechelus Ridge > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117594087/glacier-view-temple,1.7,-1,Sport,5.9-,1,40,47.3651,-121.31359
"Black Systems Solar","East Face > Keechelus Ridge > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117620826/black-systems-solar,3.1,-1,Sport,5.9,2,130,47.3651,-121.31359
"With Love Lie Ancients Nestled Within","East Face > Keechelus Ridge > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117622259/with-love-lie-ancients-nestled-within,3.6,-1,Sport,5.10b/c,1,90,47.3651,-121.31359
"The Pillar Under Pale Streaks","East Face > Keechelus Ridge > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117622299/the-pillar-under-pale-streaks,1.3,-1,Sport,5.10c,1,65,47.3651,-121.31359
"Enchanting Puller Blind","East Face > Keechelus Ridge > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121038240/enchanting-puller-blind,1.0,-1,Sport,5.10c,1,40,47.3651,-121.31359
"Crescendo of the Sarcophagus Breathing","East Face > Keechelus Ridge > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117815369/crescendo-of-the-sarcophagus-breathing,3.4,-1,Sport,5.11b,1,75,47.3651,-121.31359
"Eternal Bliss Endured","East Face > Keechelus Ridge > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121038219/eternal-bliss-endured,3.4,-1,Sport,5.11b,2,115,47.3651,-121.31359
"Nocturnal Pulse of the Celestrial Palace","East Face > Keechelus Ridge > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121033005/nocturnal-pulse-of-the-celestrial-palace,3.3,-1,Sport,5.11d,1,70,47.3651,-121.31359
Wildflower,"Lizard Ledge > Keechelus Ridge > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/125071726/wildflower,1.5,-1,Sport,5.7,1,45,47.36494,-121.31378
"Butterfly Realm","Lizard Ledge > Keechelus Ridge > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119672960/butterfly-realm,2.0,-1,Sport,5.7,1,45,47.36494,-121.31378
"Friesenburg Concertos","Lizard Ledge > Keechelus Ridge > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119672902/friesenburg-concertos,2.7,-1,Sport,5.8,1,85,47.36494,-121.31378
Jennifer,"Lizard Ledge > Keechelus Ridge > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119547981/jennifer,2.2,-1,Sport,5.8+,1,70,47.36494,-121.31378
"Culturally Dysfunctional","Lizard Ledge > Keechelus Ridge > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119246741/culturally-dysfunctional,2.9,-1,Sport,5.10c,1,80,47.36494,-121.31378
"Hummingbird Symphony","Lizard Ledge > Keechelus Ridge > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117620778/hummingbird-symphony,3.2,-1,Sport,5.11a,1,50,47.36494,-121.31378
"The Last of Summer","Lizard Ledge > Keechelus Ridge > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117815325/the-last-of-summer,3.4,-1,Sport,5.11a,1,85,47.36494,-121.31378
"Ice Cold Zach Daniel's","Silver Peak > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/124816615/ice-cold-zach-daniels,2.7,-1,Sport,5.9+,4,300,47.36151,-121.46126
"Spraying Mantis","Sofa King Buttress > The Citidel > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120477698/spraying-mantis,3.0,-1,"Sport, Alpine",5.10b/c,1,100,47.36741,-121.45564
"Drilling Me Softly","Sofa King Buttress > The Citidel > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120477565/drilling-me-softly,3.0,-1,"Sport, Alpine",5.10b/c,1,,47.36741,-121.45564
"Lone Wolf","The Obelisk > The Citidel > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120477970/lone-wolf,3.0,-1,"Sport, Alpine",5.10a,2,200,47.36859,-121.45406
"Let The Sea Set You Free","Black Iron Slab > Keechelus Lake > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123482435/let-the-sea-set-you-free,2.0,-1,Sport,5.6,1,30,47.34688,-121.3752
"BBQ Bikepacking","Black Iron Slab > Keechelus Lake > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123480793/bbq-bikepacking,2.0,-1,Sport,5.8,1,30,47.34688,-121.3752
"The Nut Left For A Squirrel","Black Iron Slab > Keechelus Lake > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123480880/the-nut-left-for-a-squirrel,2.0,-1,Sport,5.8+,1,30,47.34688,-121.3752
"Black Iron Slab","Black Iron Slab > Keechelus Lake > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123482479/black-iron-slab,3.0,-1,Sport,5.9-,1,30,47.34688,-121.3752
"A 12 Minute Ride","Few Fish Crag > Keechelus Lake > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123482607/a-12-minute-ride,2.0,-1,TR,5.7,1,25,47.34835,-121.3755
"Heat Stroke Top Rope","Few Fish Crag > Keechelus Lake > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123482577/heat-stroke-top-rope,2.0,-1,TR,5.9,1,30,47.34835,-121.3755
"Unknown 10+","Few Fish Crag > Keechelus Lake > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123482563/unknown-10,2.0,-1,Sport,5.10+,1,35,47.34835,-121.3755
"The Edge of Time Arete","The Fang > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/124432683/the-edge-of-time-arete,3.1,-1,"Sport, Alpine",5.9+,7,650,47.44705,-121.4562
