Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Air Over Aries","(A) Great Northern Slab > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106620646/air-over-aries,1.0,-1,Sport,5.11a,1,60,47.81841,-121.57219
"Let's Go Bowling","(A) Great Northern Slab > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106621770/lets-go-bowling,1.7,-1,"Trad, Sport",5.11b,1,60,47.81841,-121.57219
"On the Verge","(A) Great Northern Slab > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106621795/on-the-verge,2.0,-1,Sport,5.11b/c,1,45,47.81841,-121.57219
"City Park Bolt Ladder","(C) Main Wall, left side > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/109925731/city-park-bolt-ladder,2.3,-1,Sport,5.10b,1,40,47.81847,-121.57139
"It's a Dog's Life, but You Can Picnic with Us","(C) Main Wall, left side > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108588370/its-a-dogs-life-but-you-can-picnic-with-us,3.3,-1,"Trad, TR",5.11c,1,60,47.81847,-121.57139
"Le Grande Bleu","(C) Main Wall, left side > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/112102562/le-grande-bleu,2.0,-1,"Trad, TR",5.11c,1,100,47.81847,-121.57139
"Comfortably Numbah 10","(C) Main Wall, left side > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/116654946/comfortably-numbah-10,3.7,-1,Sport,5.12a/b,1,90,47.81847,-121.57139
"Numbah Ten","(C) Main Wall, left side > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105796722/numbah-ten,3.9,-1,Sport,5.12,1,90,47.81847,-121.57139
"5.12 Index Ave.","(C) Main Wall, left side > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/114490917/512-index-ave,3.8,-1,Sport,5.12c,1,90,47.81847,-121.57139
Amandla,"(C) Main Wall, left side > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106197952/amandla,4.0,-1,Sport,5.13c,1,80,47.81847,-121.57139
"Bob and Doris","(D) Narrow Arrow and further right > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/112020482/bob-and-doris,3.3,-1,"Trad, TR",5.10+,1,80,47.81859,-121.57101
"Sonic Reducer","(B) Sonic Slab > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106328511/sonic-reducer,3.2,-1,Sport,5.12-,1,90,47.81838,-121.57175
"Pretty Vacant","(B) Sonic Slab > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108263992/pretty-vacant,3.5,-1,Sport,5.12,1,90,47.81838,-121.57175
"Right Ventricle","(c) The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108243550/right-ventricle,2.6,-1,"Trad, Sport",5.10a/b,1,90,47.81962,-121.56921
"Kaboom aka Jesus take the wheel","(c) The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/116104034/kaboom-aka-jesus-take-the-wheel,2.8,-1,Sport,5.10+,1,,47.81962,-121.56921
"Cunning Stunt","(c) The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105800865/cunning-stunt,3.6,-1,Sport,5.10c/d,1,80,47.81962,-121.56921
"Tunnel Vision","(c) The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/107818883/tunnel-vision,2.7,-1,Sport,5.10d,1,40,47.81962,-121.56921
"Frank Presley","(c) The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105808027/frank-presley,2.6,-1,Sport,5.11a,1,90,47.81962,-121.56921
"Hairway to Stephen","(c) The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106054430/hairway-to-stephen,3.1,-1,Sport,5.11a,1,110,47.81962,-121.56921
"Leave My Face Alone","(c) The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106171282/leave-my-face-alone,3.3,-1,Sport,5.11a,1,90,47.81962,-121.56921
"Angora Grotto","(c) The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108293441/angora-grotto,3.3,-1,"Trad, Sport",5.11a,1,95,47.81962,-121.56921
"Phone Calls from the Dead","(c) The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106194680/phone-calls-from-the-dead,3.2,-1,"Trad, Sport",5.11b,1,,47.81962,-121.56921
Crowbar,"(c) The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106330010/crowbar,2.5,-1,"Trad, Sport",5.11b,1,70,47.81962,-121.56921
"D is for Dictory","(c) The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106330015/d-is-for-dictory,3.2,-1,"Trad, Sport",5.11b,1,80,47.81962,-121.56921
"Climax Control","(c) The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105805759/climax-control,3.5,-1,Sport,5.11b/c,1,70,47.81962,-121.56921
"Kite Flying Blind","(c) The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106052910/kite-flying-blind,3.6,-1,Sport,5.11c,2,200,47.81962,-121.56921
Wham,"(c) The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106185268/wham,3.7,-1,Sport,5.11+,1,60,47.81962,-121.56921
"Total Seawash Calypso","(c) The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106330004/total-seawash-calypso,2.7,-1,Sport,5.11+,1,70,47.81962,-121.56921
Uptight,"(c) The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/116114759/uptight,2.5,-1,Sport,5.11+,1,70,47.81962,-121.56921
"Little Jupiter- Short Version","(c) The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106052898/little-jupiter-short-version,3.6,-1,Sport,5.11d,1,80,47.81962,-121.56921
Spooner,"(c) The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106424477/spooner,3.3,-1,Sport,5.11d,1,70,47.81962,-121.56921
"Last Man Standing","(c) The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121268844/last-man-standing,3.0,-1,Sport,5.11d,1,60,47.81962,-121.56921
"Whipped Cream Over the Clothesline","(c) The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108136205/whipped-cream-over-the-clothesline,2.3,-1,Sport,5.12a,1,,47.81962,-121.56921
"Phone Calls Full (Long Distance Phone Calls from the Dead)","(c) The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/109542572/phone-calls-full-long-distance-phone-calls-from-the-dead,3.3,-1,"TR, Aid","5.12a A0",1,50,47.81962,-121.56921
"Fifth Force","(c) The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106184824/fifth-force,3.9,-1,Sport,5.12,1,100,47.81962,-121.56921
"Butters Ate My Sandwich","(c) The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121039770/butters-ate-my-sandwich,2.0,-1,"Sport, Aid","5.13 C1",1,60,47.81962,-121.56921
"Mr. Whippets","(c) The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121039846/mr-whippets,2.5,-1,"Sport, Aid","5.13 C0-1",1,60,47.81962,-121.56921
"Over Orcsposed","(b) Orc Tower > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/116166350/over-orcsposed,2.7,-1,Sport,5.12a,2,200,47.81933,-121.56992
"Jonah Benkert's World Famous Homemade Humble Pie","(a) Quarry > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108131237/jonah-benkerts-world-famous-homemade-humble-pie,2.7,-1,Sport,5.11c,5,,47.81908,-121.57027
"Tales From Zahajko","(a) Quarry > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108131619/tales-from-zahajko,3.5,-1,"Trad, Sport",5.11c,5,,47.81908,-121.57027
"Coach's Fables","(a) Quarry > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108133850/coachs-fables,3.5,-1,"Trad, Sport",5.11d,3,,47.81908,-121.57027
"The View from the Bridge","Toxic - Tang Area > Inner Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108125711/the-view-from-the-bridge,3.0,-1,"Trad, TR","5.10d PG13",1,,47.81897,-121.57569
Slapshot,"Toxic - Tang Area > Inner Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106206191/slapshot,3.2,-1,Sport,5.12a,1,90,47.81897,-121.57569
"Roadside Floral Curtain","Toxic - Tang Area > Inner Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106311353/roadside-floral-curtain,3.6,-1,Sport,5.12b,1,100,47.81897,-121.57569
Stinkbug,"Toxic - Tang Area > Inner Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/115336181/stinkbug,3.0,-1,Sport,5.12b,1,55,47.81897,-121.57569
"ZAP! Right between the Eyes","Toxic - Tang Area > Inner Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118860311/zap-right-between-the-eyes,3.3,-1,Sport,5.12d,1,100,47.81897,-121.57569
"Corner Flash","Grandeur Buttress > Inner Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106677557/corner-flash,2.5,-1,"Trad, TR",5.7,1,55,47.81938,-121.57581
"Agent Orange","Grandeur Buttress > Inner Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/107819526/agent-orange,3.1,-1,"Trad, TR",5.11c,1,70,47.81938,-121.57581
"A Bobcats Lament","Sam Hill > Inner Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/116087738/a-bobcats-lament,2.0,-1,Sport,5.11b,1,60,47.81943,-121.57467
"A Date with Dale","Sam Hill > Inner Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/116087672/a-date-with-dale,3.0,-1,Sport,5.12b,1,90,47.81943,-121.57467
"Doug Thompson's Lesbian Unicorn Off-Width","Missing Bottle Buttress > Inner Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/114558686/doug-thompsons-lesbian-unicorn-off-width,2.7,-1,TR,5.5,1,50,47.81956,-121.57498
"Doug Thompson's Unicorn","Missing Bottle Buttress > Inner Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/114558660/doug-thompsons-unicorn,2.9,-1,Sport,5.8,1,50,47.81956,-121.57498
"Sucker Punch","Foodbar Wall > Inner Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106311360/sucker-punch,3.3,-1,Sport,5.11+,1,80,47.81911,-121.57607
"The Breakup","Foodbar Wall > Inner Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/113482252/the-breakup,3.4,-1,Sport,5.11+,1,100,47.81911,-121.57607
"Houseful of Hens","Gilligan's Toe > Inner Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117082218/houseful-of-hens,2.0,-1,Sport,5.11c,1,100,47.81923,-121.57464
"Texas, My Milk Farm","Gilligan's Toe > Inner Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117081931/texas-my-milk-farm,2.0,-1,Sport,5.12a,1,100,47.81923,-121.57464
"Tie Me to a Length of That","Velvet Underground > Inner Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/116241704/tie-me-to-a-length-of-that,3.5,-1,Sport,5.12a,1,80,47.81973,-121.57704
"Party Line","Shady Lane West > Upper Wall's Lower Tier and Trail > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/116357845/party-line,1.7,-1,Sport,5.9,1,35,47.82307,-121.56695
"Chronic Relief","Shady Lane West > Upper Wall's Lower Tier and Trail > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106461969/chronic-relief,2.7,-1,Sport,5.9+,1,60,47.82307,-121.56695
"Prism Roof","Shady Lane West > Upper Wall's Lower Tier and Trail > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119414993/prism-roof,3.0,-1,Sport,5.11d,1,40,47.82307,-121.56695
"Pressure Drop","Pressure Drop Wall > Upper Wall's Lower Tier and Trail > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106436379/pressure-drop,3.7,-1,"Trad, TR",5.11a,1,70,47.82386,-121.56443
"Blame it on Cain","Pressure Drop Wall > Upper Wall's Lower Tier and Trail > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108124411/blame-it-on-cain,3.0,-1,"Trad, TR",5.11b,1,,47.82386,-121.56443
"Errol Flynn on Piano","Pressure Drop Wall > Upper Wall's Lower Tier and Trail > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108124424/errol-flynn-on-piano,3.0,-1,"Trad, TR",5.12b,1,,47.82386,-121.56443
"Brain Cramps","Coffee Achievers > Upper Wall's Lower Tier and Trail > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/125404057/brain-cramps,1.0,-1,"Trad, TR",5.10b,1,,47.824,-121.5639
"Let's Go Crazy","Coffee Achievers > Upper Wall's Lower Tier and Trail > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/125404074/lets-go-crazy,2.0,-1,"Trad, TR",5.11c,1,,47.824,-121.5639
"Universal language","Coffee Achievers > Upper Wall's Lower Tier and Trail > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119485178/universal-language,2.8,-1,Sport,5.11c,1,45,47.824,-121.5639
"Shark Bait","Little Elvis > Upper Wall's Lower Tier and Trail > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118794403/shark-bait,2.5,-1,Sport,5.11b,1,75,47.82215,-121.56818
"Dirty Laundry","Little Elvis > Upper Wall's Lower Tier and Trail > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/116633311/dirty-laundry,3.4,-1,Sport,5.11d,1,,47.82215,-121.56818
Cornered,"Little Elvis > Upper Wall's Lower Tier and Trail > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119229734/cornered,2.5,-1,"Trad, TR",5.12a,1,60,47.82215,-121.56818
"Pad in Hand, the Milk Flows Oh So Freely Every Sphincter Holiday","Icelicker Wall > Upper Wall's Lower Tier and Trail > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108161937/pad-in-hand-the-milk-flows-oh-so-freely-every-sphincter-holiday,1.0,-1,TR,5.9+,1,35,47.82327,-121.56587
"The Ten Yard Fight","The Lighthouse > Upper Wall's Lower Tier and Trail > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118122712/the-ten-yard-fight,2.0,-1,"Trad, TR",5.10b,1,45,47.82326,-121.56583
"Class Action","The Lighthouse > Upper Wall's Lower Tier and Trail > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/116512715/class-action,2.6,-1,Sport,5.11b,1,50,47.82326,-121.56583
"Tideline (open Project)","The Lighthouse > Upper Wall's Lower Tier and Trail > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117717828/tideline-open-project,3.0,-1,TR,5.12,1,20,47.82326,-121.56583
"Concrete Lawn Critters","The Rabbit > The Meadows > Upper Wall's Lower Tier and Trail > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108134084/concrete-lawn-critters,3.0,-1,"Trad, Sport, TR",5.12a,1,,47.82327,-121.56587
"Slug Life","Slug Bats > The Meadows > Upper Wall's Lower Tier and Trail > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/115457453/slug-life,3.5,-1,"Trad, TR",5.8,1,45,47.82424,-121.56201
"Open Project: Action Indéxe","Illusions Wall > Upper Wall's Lower Tier and Trail > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119407128/open-project-action-indexe,2.0,-1,Sport,5.14,1,30,47.82157,-121.56956
"A Poo With a View (a pit stop)","The Pit Stop > Upper Wall's Lower Tier and Trail > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/122697624/a-poo-with-a-view-a-pit-stop,2.8,-1,Sport,5.10b/c,1,35,47.82227,-121.56718
"Tomek's Spare Right Tire","The Pit Stop > Upper Wall's Lower Tier and Trail > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/122697725/tomeks-spare-right-tire,3.0,-1,Sport,5.11c,1,50,47.82227,-121.56718
"The Goblin","(f) Central Wall Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117719814/the-goblin,3.0,-1,Sport,5.11b,1,,47.82382,-121.56549
"Pockets full of Sunshine","(f) Central Wall Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119090366/pockets-full-of-sunshine,3.0,-1,Sport,5.11b/c,1,90,47.82382,-121.56549
Whimper,"(f) Central Wall Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/115140092/whimper,3.0,-1,Sport,5.11c,1,90,47.82382,-121.56549
"Starfish Enterprise","(f) Central Wall Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/112127899/starfish-enterprise,4.0,-1,Sport,5.11d,5,450,47.82382,-121.56549
Sisu,"(f) Central Wall Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/115362195/sisu,3.8,-1,Sport,5.11d,7,800,47.82382,-121.56549
"Good Girls Like Bad Boys","(f) Central Wall Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/109222940/good-girls-like-bad-boys,3.7,-1,Sport,5.12a,5,450,47.82382,-121.56549
"Beat to Quarters","(f) Central Wall Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/115140475/beat-to-quarters,4.0,-1,Sport,5.12a,1,90,47.82382,-121.56549
"The Method of Reconciling Disparate Parts","(f) Central Wall Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/115140139/the-method-of-reconciling-disparate-parts,3.0,-1,Sport,5.12b,1,75,47.82382,-121.56549
"Technicians of the Sacred","(f) Central Wall Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106329309/technicians-of-the-sacred,3.8,-1,Sport,5.12c,6,400,47.82382,-121.56549
"Seven Sermons to the Dead","(f) Central Wall Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/115140109/seven-sermons-to-the-dead,4.0,-1,Sport,5.12+,1,90,47.82382,-121.56549
Bang!,"(f) Central Wall Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/115140083/bang,4.0,-1,Sport,5.13b,1,90,47.82382,-121.56549
"Symptom of the Universe","(f) Central Wall Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123699825/symptom-of-the-universe,4.0,-1,Sport,5.13+,1,80,47.82382,-121.56549
Sideshow,"(c) Earwax Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106235537/sideshow,3.4,-1,Sport,5.10d,1,80,47.82329,-121.5678
"The Black Flag of the Schwarzer Kamin","(c) Earwax Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108928507/the-black-flag-of-the-schwarzer-kamin,3.4,-1,Sport,5.10d,1,60,47.82329,-121.5678
"Raggedy Anne","(c) Earwax Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108725410/raggedy-anne,3.4,-1,Sport,5.11c/d,1,70,47.82329,-121.5678
Slugshow,"(c) Earwax Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108725416/slugshow,3.0,-1,Sport,5.11c/d,1,65,47.82329,-121.5678
"Raggedy Andy","(c) Earwax Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106328815/raggedy-andy,3.8,-1,Sport,5.12a/b,1,80,47.82329,-121.5678
"Perfect Perm","(c) Earwax Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117035740/perfect-perm,3.0,-1,Sport,5.12a/b,1,60,47.82329,-121.5678
Killslug,"(c) Earwax Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106328749/killslug,3.0,-1,Sport,5.12b,1,100,47.82329,-121.5678
Sweatshop,"(c) Earwax Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117715737/sweatshop,3.0,-1,Sport,5.12b,1,70,47.82329,-121.5678
"The Biology of Small Appliances","(c) Earwax Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/107407272/the-biology-of-small-appliances,4.0,-1,Sport,5.12,1,85,47.82329,-121.5678
"Soul on Ice","(c) Earwax Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106328724/soul-on-ice,4.0,-1,Sport,5.12d,1,100,47.82329,-121.5678
"Young Cynics","(c) Earwax Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108149281/young-cynics,3.0,-1,Sport,5.12d,1,75,47.82329,-121.5678
"The Antidote","(c) Earwax Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108725423/the-antidote,4.0,-1,Sport,5.13a,1,90,47.82329,-121.5678
"Empire of the Sun","(c) Earwax Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/114370878/empire-of-the-sun,4.0,-1,Sport,5.13-,1,90,47.82329,-121.5678
"Gerberding Route","(g2) Lower Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108141286/gerberding-route,2.5,-1,"Trad, TR",5.9+,1,50,47.82399,-121.56549
"Active Boys Puke a Lot","(g2) Lower Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108155042/active-boys-puke-a-lot,2.0,-1,"Trad, Sport",5.10b,1,60,47.82399,-121.56549
"Friendly Fire","(g2) Lower Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106416411/friendly-fire,2.5,-1,Sport,5.10c,1,80,47.82399,-121.56549
"The Wizard","(g2) Lower Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/111976738/the-wizard,3.1,-1,Sport,5.10c,1,,47.82399,-121.56549
"The Green Room","(g2) Lower Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108141479/the-green-room,2.7,-1,"Trad, TR",5.11b/c,1,50,47.82399,-121.56549
"Engines of Archimedes","(g2) Lower Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108067704/engines-of-archimedes,3.0,-1,Sport,5.12a,1,,47.82399,-121.56549
"Heat Seeker","(g2) Lower Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108141515/heat-seeker,2.7,-1,"Trad, TR",5.12-,1,50,47.82399,-121.56549
"Not Sheer Strength","(g2) Lower Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/112358525/not-sheer-strength,3.0,-1,Sport,5.12c/d,1,40,47.82399,-121.56549
"All Dogs Go to Heaven","(g2) Lower Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106329342/all-dogs-go-to-heaven,3.2,-1,Sport,5.12d,1,70,47.82399,-121.56549
"Attractive Nuisance","(g2) Lower Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105790979/attractive-nuisance,3.0,-1,Sport,5.13a,1,40,47.82399,-121.56549
"Extended Play","(g2) Lower Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/115382360/extended-play,3.0,-1,Sport,5.13a,1,50,47.82399,-121.56549
"Infinite Jest","(g2) Lower Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/111958108/infinite-jest,3.8,-1,"Sport, TR",5.13b/c,1,70,47.82399,-121.56549
"Open Project: Peer Pressure","(g2) Lower Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121547819/open-project-peer-pressure,3.0,-1,Sport,5.14,1,40,47.82399,-121.56549
