Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"It's All Fun and Games Until the Sphinx Loses his Nose.","Tut's Pyramid > Coal Mt. Crag > Cumberland Crags > Other Skagit Valley Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/107270245/its-all-fun-and-games-until-the-sphinx-loses-his-nose,3.0,-1,Sport,5.9,1,30,48.44095,-121.95135
"Tomb Grooming for Tut","Tut's Pyramid > Coal Mt. Crag > Cumberland Crags > Other Skagit Valley Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/107270265/tomb-grooming-for-tut,3.0,-1,TR,5.9,1,30,48.44095,-121.95135
"Bubble Butts","Lower East Wall > Coal Mt. Crag > Cumberland Crags > Other Skagit Valley Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/108472401/bubble-butts,3.0,-1,"Trad, Sport",5.11b,1,60,48.44095,-121.95135
"Shades Of Grey","Black Slabs > Coal Mt. Crag > Cumberland Crags > Other Skagit Valley Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/108472431/shades-of-grey,1.0,-1,"Trad, Sport",5.8,2,150,48.44095,-121.95135
"Apron Strings","The Apron > Coal Mt. Crag > Cumberland Crags > Other Skagit Valley Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/108474213/apron-strings,1.5,-1,"Trad, Sport",5.9,1,130,48.44095,-121.95135
"Redneck's Delight","In Between Wall > Coal Mt. Crag > Cumberland Crags > Other Skagit Valley Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/108474225/rednecks-delight,2.0,-1,"Trad, Sport",5.8,1,100,48.44095,-121.95135
"Blueberries For Sal","In Between Wall > Coal Mt. Crag > Cumberland Crags > Other Skagit Valley Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/108474270/blueberries-for-sal,2.0,-1,"Trad, Sport",5.10b,1,100,48.44095,-121.95135
"Watch Me","Iron Mountain Crag > Cumberland Crags > Other Skagit Valley Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/108373494/watch-me,3.9,-1,"Trad, Sport",5.10b,1,120,48.46283,-121.93768
Punked,"Iron Mountain Crag > Cumberland Crags > Other Skagit Valley Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/108459357/punked,4.0,-1,Sport,5.11a,1,70,48.46283,-121.93768
"Dinosaur Balls","Umbrella Rock > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/108524011/dinosaur-balls,2.2,-1,"Trad, TR",5.8,1,45,48.35234,-122.0908
Taintasoreass,"Umbrella Rock > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/108524016/taintasoreass,2.4,-1,Sport,5.10a,1,45,48.35234,-122.0908
Oubliette,"Umbrella Rock > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/108524037/oubliette,2.6,-1,Sport,5.10b,1,55,48.35234,-122.0908
Terra-Dactyl,"Umbrella Rock > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/108524020/terra-dactyl,2.7,-1,Sport,5.10c,1,45,48.35234,-122.0908
"Open Wide","Umbrella Rock > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/108524032/open-wide,2.8,-1,Sport,5.10c,1,45,48.35234,-122.0908
"7 Fathom Arete","Umbrella Rock > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/108524028/7-fathom-arete,2.5,-1,Sport,5.11a,1,42,48.35234,-122.0908
"Little Napoleon","Umbrella Rock > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/108524024/little-napoleon,2.8,-1,Sport,5.11b,1,30,48.35234,-122.0908
"Lucky Monkey","Umbrella Rock > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/108524041/lucky-monkey,2.7,-1,Sport,5.11b,1,55,48.35234,-122.0908
"Drew's Route","Umbrella Rock > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/108523921/drews-route,2.5,-1,Sport,5.11c,1,40,48.35234,-122.0908
"Slice Of Life","Umbrella Rock > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/108523944/slice-of-life,2.7,-1,Sport,5.11c,1,70,48.35234,-122.0908
"Slip Of The Tip","Umbrella Rock > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/108523925/slip-of-the-tip,2.7,-1,Sport,5.12a,1,55,48.35234,-122.0908
Bumbershoot,"Umbrella Rock > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/108523930/bumbershoot,3.0,-1,Sport,5.12a,1,60,48.35234,-122.0908
"Channabis Induced Amnesia","Umbrella Rock > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/108523938/channabis-induced-amnesia,2.7,-1,Sport,5.12b,1,55,48.35234,-122.0908
"Tree Hugger","Umbrella Rock > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/108524046/tree-hugger,2.7,-1,Sport,5.12b,1,30,48.35234,-122.0908
"Cigarette Induced Gravitation (CIG)","Umbrella Rock > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/120879219/cigarette-induced-gravitation-cig,3.5,-1,Sport,5.12b,1,70,48.35234,-122.0908
Probrecito,"Umbrella Rock > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/108523956/probrecito,2.0,-1,Sport,5.12+,1,60,48.35234,-122.0908
Obstinator,"Umbrella Rock > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/108523950/obstinator,2.0,-1,Sport,5.13,1,70,48.35234,-122.0908
Fred,"Nomad Buttress > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123277847/fred,3.5,-1,Sport,5.10a,2,160,48.36199,-122.08403
Tuni,"Nomad Buttress > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123102162/tuni,3.2,-1,Sport,5.10b,2,160,48.36199,-122.08403
"Fall Theory","Nomad Buttress > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123690949/fall-theory,3.0,-1,Sport,5.10c,1,60,48.36199,-122.08403
"Divining Rod","Nomad Buttress > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123102184/divining-rod,3.3,-1,Sport,5.11b,1,70,48.36199,-122.08403
Petrichor,"Nomad Buttress > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/125235396/petrichor,3.0,-1,Sport,5.11d,1,50,48.36199,-122.08403
Flatliner,"Hot Rock > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123104895/flatliner,3.2,-1,Sport,5.10a,1,90,48.362,-122.08328
"Fallen Shadows (short)","Hot Rock > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123105460/fallen-shadows-short,3.1,-1,Sport,5.10c,1,90,48.362,-122.08328
"A Calendar Year (short)","Hot Rock > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123105590/a-calendar-year-short,3.0,-1,Sport,5.10c,1,100,48.362,-122.08328
Remarkable,"Hot Rock > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/125244447/remarkable,3.0,-1,Sport,5.10c,1,80,48.362,-122.08328
"History Repeats Itself (short)","Hot Rock > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123105012/history-repeats-itself-short,3.3,-1,Sport,5.11a,1,100,48.362,-122.08328
"Flow Motion","Hot Rock > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123104939/flow-motion,2.8,-1,Sport,5.11b,1,80,48.362,-122.08328
"Fallen Shadows (full)","Hot Rock > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123105512/fallen-shadows-full,3.7,-1,Sport,5.12b,1,130,48.362,-122.08328
"Totally Remarkable","Hot Rock > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/125244647/totally-remarkable,4.0,-1,Sport,5.12b,1,133,48.362,-122.08328
Flowstone,"Upper Deck > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123103681/flowstone,3.0,-1,Sport,5.10d,1,50,48.36225,-122.08364
Hyperballad,"Upper Deck > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123102524/hyperballad,3.7,-1,Sport,5.11a,1,80,48.36225,-122.08364
"(Closed Project) Indigenous","Upper Deck > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123102570/closed-project-indigenous,-1.0,-1,Sport,5.13,1,60,48.36225,-122.08364
Dukkha,"Shadow Wall > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123453523/dukkha,2.3,-1,Sport,5.10b,1,80,48.36202,-122.08273
"Time for the Butter Knife","Shadow Wall > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123105912/time-for-the-butter-knife,3.3,-1,Sport,5.10c,1,90,48.36202,-122.08273
"PT Cruiser","Shadow Wall > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123106171/pt-cruiser,3.0,-1,Sport,5.10d,1,100,48.36202,-122.08273
"Bitter Oasis (short)","Shadow Wall > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123106269/bitter-oasis-short,3.3,-1,Sport,5.10d,1,90,48.36202,-122.08273
"Hipneck (short)","Shadow Wall > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123105705/hipneck-short,3.3,-1,Sport,5.11a,1,90,48.36202,-122.08273
"Flight of the Fat Kid","Shadow Wall > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123106500/flight-of-the-fat-kid,2.8,-1,Sport,5.11a,1,100,48.36202,-122.08273
"Maximilian Hell","Shadow Wall > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123106527/maximilian-hell,3.4,-1,Sport,5.11d,1,,48.36202,-122.08273
"Bitter Oasis (full)","Shadow Wall > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123106366/bitter-oasis-full,3.0,-1,Sport,5.12a,3,140,48.36202,-122.08273
"November 1983","Shadow Wall > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123106437/november-1983,2.3,-1,Sport,5.12a/b,1,,48.36202,-122.08273
"Time for the Knife","Shadow Wall > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123105856/time-for-the-knife,3.0,-1,Sport,5.12b/c,1,,48.36202,-122.08273
Youthless,"Shadow Wall > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/124289931/youthless,3.0,-1,Sport,5.12c,1,130,48.36202,-122.08273
"Hipneck (full)","Shadow Wall > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123105769/hipneck-full,3.7,-1,Sport,5.12d,1,130,48.36202,-122.08273
"Romancing the Stone","Via Ferrata Wall > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/124186272/romancing-the-stone,3.5,-1,Sport,5.9,3,230,48.36213,-122.08239
"Didactic Arroyos","Via Ferrata Wall > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123106594/didactic-arroyos,2.8,-1,Sport,5.10d,1,80,48.36213,-122.08239
Pa-ya-hux-ton,"Via Ferrata Wall > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123126657/pa-ya-hux-ton,3.5,-1,Sport,5.10d,1,80,48.36213,-122.08239
Peshmerga,"Via Ferrata Wall > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123106646/peshmerga,3.0,-1,Sport,5.11b,3,160,48.36213,-122.08239
"Too Cool for School","Via Ferrata Wall > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/124124644/too-cool-for-school,4.0,-1,Sport,5.12a,1,100,48.36213,-122.08239
"Master Class","Crow Boulder > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123106709/master-class,3.0,-1,Sport,5.12a/b,1,30,48.35919,-122.07711
"Sika Bloc","Crow Boulder > Calendar Butte > Walker Valley and Lake Cavanaugh Rd Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/123106687/sika-bloc,4.0,-1,Sport,5.12b/c,1,30,48.35919,-122.07711
"Road to Nowhere","Three O'clock Rock > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/112067116/road-to-nowhere,2.5,-1,Sport,"5.3 PG13",2,250,48.15921,-121.61707
"Under the Bored Walk","Three O'clock Rock > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/106813204/under-the-bored-walk,2.8,-1,Sport,5.7,1,150,48.15921,-121.61707
"Luke 9:25","Three O'clock Rock > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/117812021/luke-925,2.3,-1,Sport,5.8,1,90,48.15921,-121.61707
"Charlie Chan's Number One Suspect","Three O'clock Rock > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/106813211/charlie-chans-number-one-suspect,2.9,-1,Sport,5.9,1,160,48.15921,-121.61707
"20th Century Clock","Three O'clock Rock > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/110023376/20th-century-clock,2.6,-1,Sport,5.10a,1,150,48.15921,-121.61707
"Pucker Up","Three O'clock Rock > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/108543619/pucker-up,1.5,-1,Sport,5.10b/c,1,,48.15921,-121.61707
"Masters of the Universe","Three O'clock Rock > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/108543506/masters-of-the-universe,2.0,-1,Sport,5.11a,3,,48.15921,-121.61707
"Urban Bypass","Green Giant Buttress > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/106910253/urban-bypass,3.0,-1,Sport,5.10b,2,150,48.14755,-121.6625
"Roofer Madness","Waterfall Basin > Squire Creek Wall > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/108265876/roofer-madness,3.0,-1,"Sport, Alpine",5.11+,2,50,48.17241,-121.67254
"The Page","Illusion Wall > Squire Creek Wall > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/108506211/the-page,3.4,-1,"Trad, Sport",5.11-,9,1000,48.19678,-121.65016
"Loggers' Crack","South Face > Squire Creek Wall > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/124484330/loggers-crack,3.0,-1,"TR, Alpine",5.11a,1,20,48.19575,-121.65485
"Shapely Apes","Upper Slabs & Dodge Dart Area > Spring Mountain > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/112807596/shapely-apes,2.0,-1,Sport,5.7,1,95,48.10039,-121.34422
Rigamarole,"Salami Slabs > North Exfo Crags > Exfoliation Dome > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/117632494/rigamarole,1.3,-1,Sport,5.5,1,150,48.14864,-121.59781
Chehalis,"Salami Slabs > North Exfo Crags > Exfoliation Dome > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/117632574/chehalis,2.2,-1,Sport,5.7,1,200,48.14864,-121.59781
Centralia,"Salami Slabs > North Exfo Crags > Exfoliation Dome > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/117632553/centralia,2.3,-1,Sport,5.7+,1,190,48.14864,-121.59781
"You Moss Be Joking","Mossy Loaf > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/119509198/you-moss-be-joking,-1.0,-1,"Trad, TR, Alpine",5.5,1,35,48.03015,-121.44552
"2C #11","2C (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/121540658/2c-11,1.0,-1,"Sport, Alpine",5.7,1,50,48.02581,-121.44258
"2C #9","2C (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/121540686/2c-9,2.0,-1,"Sport, Alpine",5.8,1,70,48.02581,-121.44258
"2C #8","2C (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/121540705/2c-8,2.0,-1,"Sport, Alpine",5.8,1,50,48.02581,-121.44258
"2C #2","2C (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/121540883/2c-2,2.0,-1,"Sport, Alpine",5.9,1,45,48.02581,-121.44258
"2C #7","2C (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/121540730/2c-7,3.0,-1,"Sport, Alpine",5.10b,1,50,48.02581,-121.44258
"2C #6","2C (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/121540744/2c-6,-1.0,-1,"Sport, Alpine",5.10+,2,120,48.02581,-121.44258
"BP #4","BP (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/121541014/bp-4,1.0,-1,"Sport, Alpine",5.8,1,55,48.02896,-121.44499
"BP #3","BP (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/121541006/bp-3,2.0,-1,"Sport, Alpine",5.8+,1,55,48.02896,-121.44499
"BP #2","BP (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/121540966/bp-2,3.0,-1,"Sport, Alpine",5.10c,1,55,48.02896,-121.44499
"BP #6","BP (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/121541039/bp-6,-1.0,-1,"Sport, Alpine",5.10d,1,45,48.02896,-121.44499
"BP #5","BP (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/121541034/bp-5,-1.0,-1,"Sport, Alpine",5.11d,1,55,48.02896,-121.44499
"TO #6","TO (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/121541181/to-6,2.0,-1,"Sport, Alpine",5.6,1,80,48.02772,-121.44248
"TO #5","TO (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/121541156/to-5,1.0,-1,"Sport, Alpine",5.7,1,60,48.02772,-121.44248
"TO #1","TO (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/121541081/to-1,-1.0,-1,"Sport, Alpine",5.8,1,100,48.02772,-121.44248
"TO #3","TO (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/121541122/to-3,2.0,-1,"Sport, Alpine",5.8,1,105,48.02772,-121.44248
"TO #8","TO (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/124911805/to-8,1.0,-1,"Sport, Alpine",5.8,1,65,48.02772,-121.44248
"TO #7","TO (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/124911793/to-7,2.0,-1,"Sport, Alpine",5.9,1,65,48.02772,-121.44248
"AR #4","AR (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/121541266/ar-4,2.0,-1,"Sport, Alpine",5.7,1,85,48.02972,-121.44535
"AR #2","AR (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/121541238/ar-2,3.0,-1,"Sport, Alpine",5.8+,1,115,48.02972,-121.44535
"AR #1","AR (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/121541228/ar-1,3.0,-1,"Sport, Alpine",5.9,1,115,48.02972,-121.44535
"AR #3","AR (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/121541253/ar-3,2.0,-1,"Sport, Alpine",5.9,1,95,48.02972,-121.44535
"G #2","G (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/122702442/g-2,2.0,-1,"Sport, Alpine",5.10a/b,1,45,48.02942,-121.44508
"EF #4","EF (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/124254037/ef-4,2.0,-1,"Sport, Alpine",5.8,1,55,48.02972,-121.44588
"EF #5","EF (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/124254074/ef-5,2.0,-1,"Sport, Alpine",5.9-,1,50,48.02972,-121.44588
"EF #7","EF (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/124254196/ef-7,3.0,-1,"Sport, Alpine",5.10-,1,60,48.02972,-121.44588
"EF #8","EF (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/124254216/ef-8,2.0,-1,"Sport, Alpine",5.10-,1,60,48.02972,-121.44588
"EF #2","EF (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/124253958/ef-2,-1.0,-1,"Sport, Alpine",5.10+,1,60,48.02972,-121.44588
"EF #1","EF (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/124253927/ef-1,-1.0,-1,"Sport, Alpine",5.11-,1,60,48.02972,-121.44588
"GW #1","GW (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/124606466/gw-1,1.0,-1,"Sport, Alpine",5.7,1,40,48.03078,-121.44613
"GW #6","GW (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/124606530/gw-6,1.0,-1,"Sport, Alpine",5.7,1,50,48.03078,-121.44613
"GW #3","GW (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/124685099/gw-3,1.0,-1,"Sport, Alpine",5.7,1,50,48.03078,-121.44613
"GW #2","GW (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/124606491/gw-2,2.0,-1,"Sport, Alpine",5.8,1,40,48.03078,-121.44613
"GW #5","GW (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/124606517/gw-5,1.0,-1,"Sport, Alpine",5.8,1,50,48.03078,-121.44613
"GW #4","GW (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/124606499/gw-4,2.0,-1,"Sport, Alpine",5.9,1,40,48.03078,-121.44613
"SD #1 (S.I.S.)","SD (Placeholder) > Monte Cristo > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/125007031/sd-1-sis,1.0,-1,"Sport, Alpine",5.9+,1,35,48.03014,-121.44551
